detIndex;capSecuencia;depTipoObjVer;depCodObjVer;depDesCambio;depJusCambio;depOrigen;depDestino;depCodProv;depDevInt
1;1054;O;40465;INICIALIZA FECHA AL DIA ACTUAL CUANDO SE PRESIONA NUEVA;NULL;\\E3SIS063\PASES\OC-826\PLEX\*.*;ICA DE SEFF  / DIRECTORIO OBJETOS PLEX 6;NULL;NULL
1;1055;O;41590;IMPLEMENTAR POR SOPORTE ZONA;NULL;\\E3SIS063\PASES\INC-14268\BIOMMANAGERSILVER.EXE;INSTALACION LOCAL;NULL;NULL
1;1056;O;23547;SE VALIDA UDC PARA MANEJAR COSTO ADICIONAL IMPORTACION;NULL;DV812;PD812;NULL;NULL
1;1057;O;41742;CUMPLIMIENTO MESA AYUDA;NULL;\\E3SIS063\PASES\OC-833\EDADECAMBIOS_NEW.SQL;SERVIDOR  SRBP00DB02  BASE MDB;NULL;NULL
1;1058;O;41012;NUEVAS DLLS;NULL;\\E3SIS037\PASESEFF30082010\APLICACION\RELEASE;SRBP00AP01;NULL;NULL
1;1059;O;41098;CORREGIR REPORTE PARA EXPORTAR EXCEL;NULL;\\E3SIS063\PASES\INC-14784\LAW_ASISTENTRAB.RPT;DIRECTORIO REPORTES SAFF;NULL;NULL
1;1061;O;27624;NULL;NULL;DV812;PD812;NULL;NULL
1;1062;O;41106;USO LINKED SERVER SRBPDBPROD;NULL;\\E3SIS017\OC813;BASE NEFF SERVIDOR SRBP00DB02;NULL;NULL
1;1063;O;24048;VALIDAR EL TIPO DE DOCUMENTO, CUANDO SE UTILICE EL BOTÓN AÑADIR PARA TODOS LOS REGISTROS Y EN BOTON ELIMINAR ASEGURAR QUE ELIMINE LOS DATOS DE LA TABLA ORDENES DE PUNTO DE EMISION (F5542008).;NULL;DV812;PD812;NULL;NULL
1;1064;O;41742;CORRECCIÓN REPORTE DE  CUMPLIMIENTO MESA DE AYUDA;NULL;\\E3SIS063\PASES\OC-861\EDADCAMBIOS.SQL;BASE  MDB    SERVIDOR SRBP00DB02;NULL;NULL
1;1065;O;40456;CORRIGE REPORTE MOV. X CARGA;NULL;\\E3SIS063\PASES\OC-833\RPT_EMB_MIGORDVTAP.SQL;BASE GWSISREY SERVIDOR SRBP00DB02;NULL;NULL
1;1066;O;41165;ACTUALIZACION POR COMPILACION DEL ARCHIVO CON LOS CAMBIOS PARA AGREGAR NUEVA COLUMNA DE IMPUESTO;NULL;\\E3SIS040\IMPLEMENTAR\COMPLECOA\OC769;\\[RUTA EQUIPO USUARIO]\COMPLECOA;NULL;NULL
1;1070;O;41499;DEL EXTERIOR;NULL;SRBP00EO00/JDE_DEVELOPMENT;SRBP00EODB/JDE_PRODUCTION;NULL;NULL
1;1071;O;27952;MODIFICACION PARA PERMITIR EJECUCION MANUAL;NULL;DV812;PD812;NULL;NULL
1;1072;V;15456;CANCELACION ORDENES DE IMPORTACION TIPO WC;NULL;DV812;PD812;NULL;NULL
1;1073;O;41123;CAMBIOS EN REPORTES ORDEN DE FABRICACION;NULL;\\E3SIS063\PASES\INC-15419\*.RPT;DIRECTORIO REPORTES PROPLAEX;NULL;NULL
1;1074;O;41772;PROCESO NUEVO DE NOTIFICACION DE APROBACIONES PENDIENTES PARA EL C.E.;NULL;\\E3SIS109\PASES\WORKFLOW\ADMINISTRACIÓN\OC852\WORKFLOW_ADMIN_10-09-15.NTF;\\SRBP00WF01\C$\LOTUS\NOTES\DATA\RELEASE;NULL;NULL
1;1075;O;41742;CAMBIO EN SP PARA MOSTRAR OC SIN HORAS;NULL;\\E3SIS063\PASES\OC-875\EDADCAMBIOS.SQL;BASE MDB  SERVIDOR SRBP00DB02;NULL;NULL
1;1076;O;41812;VALIDA SESION ACTIVA CUANDO SE QUIERE ABRIR UNA APLICACION CON DETERMINADO USUARIO CON DIFERENTE CUENTA DE USUARIO RED;NULL;\\E3SIS038\E$\BK_PASES DE VERSION\ACTUALI OC812 VALIDA CIERRE SESIONES\CAPATRAN;\\GWMONITO_60\RELEASE;NULL;NULL
1;1077;O;41537;NULL;NULL;DV812;PD812;NULL;NULL
1;1078;O;41049;CAMBIO PARA SOPORTAR CONFIGURACIONES DEL CARGO GERENTE DE RRHH PARA CUALQUIER COMPAÑIA;NULL;\\E3SIS109\PASES\WORKFLOW\RRHH\OC854\ORGANIZACION_10-09-21.NTF;\\SRBP00WF01\C$\LOTUS\NOTES\DATA\RELEASE;NULL;NULL
1;1079;O;41817;MODIFICACION A LA TRANSACCION DE DESC 1% DE EMPLEADOS PARA QUE CONSIDERE EL SUELDO PAGADO + SUBSIDIOS;NULL;\\E3SIS038\E$\BK_PASES DE VERSION\ACTUALI OC865 DESC 1 ASO;SRBP00AP01\SPYRAL_PRDCCN01;NULL;NULL
1;1080;O;41818;SE ELIMINO LA SENTENCIA COLLATION DEL SP ORIGINAL;NULL;SRBP00EO00;SRBP00EODB;NULL;NULL
1;1081;O;318;IMPLEMETACION DE ESUS Y TOOL RELEASE 8.98.3.1 EXTERIOR;NULL;DV812;PD812;NULL;NULL
1;1082;O;41819;SE MODIFICO PARA QUE MUESTRE EL PERSONAL QUE NO HA MARCADO Y LE HAN INGRESADO LABORES;NULL;\\E3SIS038\E$\BK_PASES DE VERSION\ACTUALI I16120 MIGRAHUELLAS;SRBP00DB02\GWSISREY;NULL;NULL
1;1083;O;41821;CREACION APLICACION RP3 CAPA DE SEGURIDADES;NULL;\\E3SIS017\PASERP3\BASE;BASE SEGURIDAD SERVIDOR SRBP00DB02;NULL;NULL
1;1084;O;41722;CAMBIO TEMPORAL DE CONFIGURACION;NULL;SRBP00DB03;SRBP00DB03;NULL;NULL
1;1085;O;40449;NUEVAS REFORMAS SRI;NULL;\\E3SIS038\E$\BK_PASES DE VERSION\ACTUALI OC 849  SRI\SIFW\RELEASE;\\SIFW\RELEASE;NULL;NULL
1;1086;O;26646;ACTUALIZAR F4211 DE ACUERDO AL CAMPO VTA GRAVABLE TOMANDO DEL F4102;NULL;DV812;PD812;NULL;NULL
1;1087;O;41827;NUEVA LIBRERIA PARA CUSTOMIZACIONES WONG;NULL;DV812;PD812;NULL;NULL
1;1088;O;41831;IMPLEMENTACION DE 9 DIGITOS EN DOCUMENTOS CONTROLADOS;NULL;\\SRBP00CP01\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\OC847_GAVELLAN\PASE\RECOVERDOCUMENTS.DTSX;SRBP00DB02;NULL;NULL
1;1089;O;41199;SOPORTAR NUEVO REGLAMENTO DEL SRI;NULL;\\SRBP00CP01\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\OC847_GAVELLAN\PASE\PRINTQUEUEMONITOR.EXE;WINDOWS SERVICE PRINT QUEUE MONITOR;NULL;NULL
1;1090;O;27946;NULL;NULL;DV812;PD812;NULL;NULL
1;1091;O;27624;CAMBIO DE LOGITUD FACTURA A 17 DIGITOS;NULL;DV812;PD812;NULL;NULL
1;1092;V;15031;NULL;NULL;DV812;PD812;NULL;NULL
1;1093;O;41600;LONGITUD NUM FACTURA 17 DIGITOS;NULL;DV812;PD812;NULL;NULL
1;1094;O;27528;NUMERO FACTURA 17 DIGITOS;NULL;DV812;PD812;NULL;NULL
1;1095;O;41642;CAMBIOS SOLICITADOS DEL SRI TAMAÑO NUMERO SECUENCIAL DE 7 A 9;NULL;DV812;PD812;NULL;NULL
1;1096;O;40786;SE MODIFICO RUTINA DE PRESENTACION DEL NUMERO DE LA GUIA SIN EL SAR;NULL;DV812;PD812;NULL;NULL
1;1097;O;40786;SE AGREGO CODIGO DE OCULTAR GUIA SI ES NO INVENTARIABLE;NULL;DV812;PD812;NULL;NULL
1;1098;O;40475;CONTROL DEL DEPÓSITO INDUSTRIAL;NULL;\\E3SIS063\PASES\PROY_P9235\PROPLAEX.EXE;CARPETA EJECUTABLE PROPLAEX;NULL;NULL
1;1099;V;14960;SE REEMPLAZO EN LA OPCION DE PROCESO LA VERSION Z5601 POR LA VERSION Z5611;NULL;DV812;PD812;NULL;NULL
1;1100;O;41772;CONFIGURACION FALTANTE RESPECTO AL PASE ANTERIOR. SOLO SE DEBE REALIZAR MANUALMENTE POR EL IMPLEMENTADOR, NO SE NECESITA INSTALAR NUEVAMENTE EL OBJETO;NULL;\\E3SIS109\PASES\WORKFLOW\ADMINISTRACIÓN\OC852\WORKFLOW_ADMIN_10-09-15.NTF;\\SRBP00WF01\C$\LOTUS\NOTES\DATA\RELEASE;NULL;NULL
1;1101;O;41568;SE AMPLIA A 17 DIGITOS PARA PODER INGRESAR NUMERO DE FACTURA DE IMPORTACION, EN LA APLICACION P76E4315, DEL MODULO DE IMPORTACIONES.  SE APLICA SAR GWECMIDS0026;NULL;DV812;PD812;NULL;NULL
1;1102;O;40786;SE MODIFICO RUTINA DE IMPRESION DE LA GUIA DE REMISION EN COPIA DE INVENTARIABLE Y NO INVENTARIABLE QUE ADICIONO LA EMPRESA CIMA PARA LAS GUIAS DE REMISION MULTIPLES;NULL;DV812;PD812;NULL;NULL
1;1105;O;41723;CONTROL DE FINALIZACION DE CONTRATOS;NULL;\\E3SIS038\E$\BK_PASES DE VERSION\ACTUALI_P10110_CONTRATOS_SPY\GHUMANA;SPYRAL\GHUMANA;NULL;NULL
1;1106;O;41837;CAMBIO EN EL REPORTE DE MOV. X CARGA;NULL;\\E3SIS063\PASES\OC-851\VENTASINTERFP.RPT;DIR. REPORTES  DE SEFF EN ICAS;NULL;NULL
1;1108;O;41165;SE AMPLIO CAMPO NUMERO DE FACTURA Y SE AGREGO AL REPORTE LA COLUMNA 10%;NULL;\\E3SIS040\IMPLEMENTAR\COMPLECOA\OC833;\\[RUTA EQUIPO USUARIO]\COMPLECOA;NULL;NULL
1;1109;O;41842;ELIMINAR DOCUMENTOS SIN GUIA;NULL;\\SRBP00CP01\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\OC893_GAVELLAN\DOCDIGFFGHAC004.SQL;BASE DE DATOS DOCDIGFF;NULL;NULL
1;1110;O;27524;CAMBIOS REFORMAS SRI;NULL;DV812;PD812;NULL;NULL
1;1111;O;27530;REPORTE NUEVO SOLICITADO POR EL USUARIO PARA VERIFICAR INFORMACION DEL SRI SEGUN ULTIMO REQUERIMIENTO DE OC847;NULL;DV812;PD812;NULL;NULL
1;1112;O;41844;NUEVA FIRMA;NULL;C:\PASESEFF11102010\REPORTES;SRBP00AP01;NULL;NULL
1;1113;V;15473;SE SOLICITO NUEVA VERSION PARA QUE ESTE DISPONIBLE PARA EL USUARIO MARIA APRECIADO;NULL;DV812;PD812;NULL;NULL
1;1114;O;27966;IN # 16775, SE AMPLIA CAMPO NUMERO DE FACTURA PARA QUE VISUALICE 17 DIGITOS;NULL;DV812;PD812;NULL;NULL
1;1115;O;27856;CAMBIO TAMANO NUM DOCUMENTO CONTROLADO;NULL;DV812;PD812;NULL;NULL
1;1116;O;40774;NULL;NULL;NULL;NULL;NULL;NULL
1;1118;O;41632;LISTADO GENERAL DE RETENCIONES;NULL;DV812;PD812;NULL;NULL
1;1119;O;41786;CONTIENE LOS CAMBIOS DE AMPLIACION DEL NUMERO DE FACTURA DE 17 Y 19;NULL;\\E3SIS040\IMPLEMENTAR\TRANSPOR;\\[RUTA EQUIPO USUARIO]\TRANSPOR;NULL;NULL
1;1120;O;27036;NULL;NULL;DV812;PD812;NULL;NULL
1;1121;O;26996;"CAMBIO EN LOS EVENTOS ""INITIALIZE SECION"" DEL REPORTE PARA FILTRAR POR COMPAÑIA";NULL;DV812;PD812;NULL;NULL
1;1122;O;40901;SECUENCIA DE LIQUIDACION AUMENTADA A 9 DÍGITOS Y CAMBIO EN FORMATO DE FECHA;NULL;DV812;PD812;NULL;NULL
1;1123;V;2707;CAMBIO EN OPCION DE PROCESO;NULL;DV812;PD812;NULL;NULL
1;1124;O;40498;ACTUALIZACION AL PROCESO CON NUEVOS ROLES ASIGNADOS;NULL;\\E3SIS109\PASES\WORKFLOW\ADMINISTRACIÓN\OC890\SOLICUTUDVEHICULO_10-10-15.LWF;\\SRBP00WF01\C$\LOTUS\NOTES\DATA\RELEASE;NULL;NULL
1;1125;O;41014;CAMBIO, EXTENSION DE SECUENCIAL A 9 DIGITOS;NULL;SRBP00EO00;SRBP00EODB;NULL;NULL
1;1126;O;41742;CORRECCION SP DE EDADCAMBIO;NULL;\\E3SIS063\PASES\OC-901\EDADCAMBIOS.SQL;SERVIDOR SRBP00DB02  BASE MDB;NULL;NULL
1;1127;O;41599;NULL;NULL;DV812;PD812;NULL;NULL
1;1128;O;41852;OBJETO NUEVO QUE CONTIENE LO PAQUETES DEL CUBO DE LABORES AGRICOLAS;NULL;D:\PROYECTOS DTS\TANQUE LABORES;D:\PROYECTOS DTS\TANQUE LABORES;NULL;NULL
1;1129;O;40475;PERMITE GRABAR ING. MAT. PRIMA CONSUMO;NULL;\\E3SIS063\PASES\OC-906\PROPLAEX.EXE;ACTUALIZAR EN ICA Y EN EQUIPOS;NULL;NULL
1;1130;O;17465;NULL;NULL;DV812;PD812;NULL;NULL
1;1131;O;27037;NULL;NULL;DV812;PD812;NULL;NULL
1;1132;O;27709;SE QUITO  COMENTARIO EN LINEA QUE NO DEJABA REALIZAR LA IMPRESION DE LA FACTURA;NULL;DV812;PD812;NULL;NULL
1;1133;O;41861;P8153 COMPENSACION OBLIGACIONES;NULL;DV812;PD812;NULL;NULL
1;1134;O;41888;P8153 COMPENSACION OBLIGACIONES;NULL;DV812;PD812;NULL;NULL
1;1135;O;27388;NUEVO;NULL;DV812;PD812;NULL;NULL
1;1136;O;41929;OBJETO NECESARIO PARA COMPILAR CETRAS;NULL;DV812;PD812;NULL;NULL
1;1137;O;41942;MASTER BUSINES FUNCIONT PARA CETRAS;NULL;DV812;PD812;NULL;NULL
1;1138;V;15490;NUEVO;NULL;DV812;PD812;NULL;NULL
1;1139;O;41942;CAMBIO DE MAPEO DE DLL;NULL;DV812;PD812;NULL;NULL
1;1140;V;15493;NULL;NULL;DV812;PD812;NULL;NULL
1;1141;V;15499;P8153 COMPENSACION DE OBLIGACIONES;NULL;DV812;PD812;NULL;NULL
1;1142;O;40981;SOLUCION AL BUG QUE GENERA DE FORMA INCOMPLETA LOS ARCHIVOS XML LUEGO DE IMPLEMENTAR LA NUEVA VERSIÓN QUE PERMITE LA COMPATIBILIDAD CON ARCHIVOS DE OFFICE 2003 EN ADELANTE;NULL;\\E3SIS109\PASES\ANEXOSTRANSACCIONALESSRI\IN17890\;\\SRBP00AP01\APPS\COA2008\NEWREYBANPACT\;NULL;NULL
1;1143;O;27053;NULL;NULL;DV812;PD812;NULL;NULL
1;1144;V;15505;P8153 COMPENSACION DE OBLIGACIONES;NULL;DV812;PD812;NULL;NULL
1;1145;O;27624;NULL;NULL;DV812;PD812;NULL;NULL
1;1146;O;41883;NULL;NULL;DV812;PD812;NULL;NULL
1;1147;O;41883;NULL;NULL;DV812;PD812;NULL;NULL
1;1148;O;41974;NULL;NULL;PY812;PD812;NULL;NULL
1;1149;O;40981;VERSION ACTUALIZADA CON PARCHE EN LA GENERACION DEL XML DE LAS RETENCIONES AL DIM;NULL;\\E3SIS109\PASES\ANEXOSTRANSACCIONALESSRI\IN17890\UPDATEFERTISA;\\SRBP00AP01\APPS\COA2008\NEWFERTISAT;NULL;NULL
1;1150;O;41945;LLAMADA A NUEVA FUNCION DENTRO DE LA NER N57SI007 PARA QUE SE ACTUALICE EL CAMPO URDT DE LA F4111 Y F4211;NULL;DV812;PD812;NULL;NULL
1;1151;O;41977;CAMBIO DE LINKED SERVER;NULL;\\E3SIS017\PASERP3\PASE\SQL;BASE RP3FERTISA SERVIDOR APLICACION;NULL;NULL
1;1152;V;15510;INTERFACE RP3 VENTAS Z A EO;NULL;DV812;PD812;NULL;NULL
1;1153;O;41742;MOSTRAR REGISTROS Q CIERRAN EN MES POSTERIOR;NULL;\\E3SIS063\PASES\OC-973\EDADCAMBIOS.SQL;SERVER: SRBP00DB02  BASE  : MDB;NULL;NULL
1;1154;O;42022;MATRICULACION DE CLIENTES FERTISA;NULL;DV812;PD812;NULL;NULL
1;1155;O;41644;NULL;NULL;DV812;PD812;NULL;NULL
1;1156;O;17468;NO REGENERAR;NULL;DV812;PD812;NULL;NULL
1;1157;O;42029;NUEVO WEB SERVICE PARA ENCRIPTAR TEXTO;NULL;\\E3SIS107\PASESDEVERSION\OC975GAVELLAN\CRYPTOSERVICE.WAR;SRBP00WF01;NULL;NULL
1;1159;O;27954;NULL;NULL;DV812;PD812;NULL;NULL
1;1160;O;42031;NUEVO;NULL;DV812;PD812;NULL;NULL
1;1161;O;42047;NUEVO;NULL;\\E3SIS107\PASESDEVERSION\P9238PORTAL\SSISLOCAL\CARGAINFORMACIONFTP.DTSX;SRBP00DB03;NULL;NULL
1;1162;O;42049;NUEVO;NULL;\\E3SIS107\PASESDEVERSION\P9238PORTAL\SSISEXT\CARGATABLACONTENEDORES.DTSX;SRBP00EODB;NULL;NULL
1;1163;O;42052;NUEVO;NULL;\\E3SIS107\PASESDEVERSION\P9238PORTAL\PORTLETSJAVA\DOCUMENTMANAGER.WAR;WEBSPHERE PORTAL SERVER;NULL;NULL
1;1164;O;42053;NUEVO;NULL;\\E3SIS107\PASESDEVERSION\P9238PORTAL\PROCESOSJAVA\FTPREADER.JAR;SERVIDOR DE PORTAL;NULL;NULL
1;1165;O;42055;NUEVO;NULL;\\E3SIS107\PASESDEVERSION\P9238PORTAL\SP\EDI_FROM_XML.SQL;SRBP00EODB;NULL;NULL
1;1166;O;27526;NULL;NULL;DV812;PD812;NULL;NULL
1;1167;O;41146;CORREGUIR CONSULTA REM. VARIABLE;NULL;C:\PASES\INC-18751\PY_REM_VARIABLE.EXE;INSTALAR EN EL EQUIPO USUARIOS;NULL;NULL
1;1168;O;27528;COLUMNA  AUTOMÁTICO SALGA CORRECTO EL NUMERO DE FACTURA;NULL;DV812;PD812;NULL;NULL
1;1169;O;41012;ACTUALIZAR LAS DLL Y PNL;NULL;E3SIS037\PASESEFF30112010\RELEASE;SRBP00CM08 ICA 8;NULL;NULL
1;1170;V;2905;MOD.OPCION DE PROCEDO;NULL;DV812;PD812;NULL;NULL
1;1171;O;40431;ENCRIPTACION DEL ARCHIVO TXT PARA LA COMPAÑIA REILET;NULL;NULL;NULL;NULL;NULL
1;1172;O;41012;ACTUALIZAR LAS DLL;NULL;\\E3SIS037\PASESEFF06122010\APLICACION\RELEASE;SRBP00CM08 ICA 8;NULL;NULL
1;1173;O;41052;LIBRERIA MODIFICADA PARA LLAMAR A LA GENERACION  DE ENCUESTAS;NULL;\\E3SIS109\PASES\WORKFLOW\RRHH\OC912\WORKFLOW_RRHH.NTF;\\SRBP00WF01\C$\LOTUS\NOTES\DATA\RELEASE;NULL;NULL
1;1174;O;318;INTSLACION ESUS PD;NULL;DV812;PD812;NULL;NULL
1;1175;O;42060;NUEVO;NULL;DV812;PD812;NULL;NULL
1;1176;O;23571;ACTUALIZACION POR ESUS;NULL;DV812;PD812;NULL;NULL
1;1177;O;23571;IMPLEMENTACION DE ESUS;NULL;DV812;PD812;NULL;NULL
